lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2018-2021 - by Evandro Neto
fac_no_faction|Sem Facção
fac_commoners|Plebeus
fac_outlaws|Foras-da-Lei
fac_neutral|Neutro
fac_innocents|Inocentes
fac_merchants|Mercadores
fac_culture_1|de Sarleon
fac_culture_2|de Ravenstern
fac_culture_3|D'Shar
fac_culture_4|do Fierdsvain
fac_culture_5|do Império Baccus
fac_culture_6|dos Antigos Reis
fac_player_faction|Facção do Jogador
fac_player_supporters_faction|Reino de Pendor
fac_kingdom_1|Reino de Sarleon
fac_kingdom_2|Reino de Ravenstern
fac_kingdom_3|Principado D'Shar
fac_kingdom_4|Fierdsvain
fac_kingdom_5|Império Baccus
fac_militia|milícia
fac_deserters|Desertores
fac_mountain_bandits|Bandidos das Montanhas da Névoa
fac_forest_bandits|Bandidos da Floresta
fac_rebel_peasants|Camponeses Rebeldes
fac_dshar_raiders|Incursores D'Shar
fac_noldor_elves|Noldor
fac_barclay|Barclay
fac_cb5_background|Inimigos em segundo plano
fac_mettenheim|Mettenheim
fac_veccavia|Veccavia
fac_melitine|Império Melitine
fac_vanskerry|Incursores de Vanskerry
fac_adventurers|Companhias de Aventureiros
fac_robber_knights|Cavaleiros Rebeldes
fac_mett_renegades|Renegados de Mettenheim
fac_jatu|Jatu
fac_red_brotherhood|Irmandade Vermelha
fac_mystmountain|Tribos das Montanhas da Névoa
fac_singalians|Singalians
fac_heretics|Hereges
fac_snake_cult|Culto da Serpente
fac_inquisition|Inquisição
fac_dragon_knights|Cavaleiros do Dragão
fac_lion_knights|Cavaleiros do Leão
fac_immortal_knights|Imortais do Império
fac_windriders_knights|Cavaleiros do Vento D'Shar
fac_valkyrie_knights|Valquírias
fac_griffon_knights|Cavaleiros do Grifo
fac_falcon_knights|Cavaleiros do Falcão
fac_raven_knights|Cavaleiros da Lança Corvinal
fac_radiant_knights|Cavaleiros da Cruz Radiante
fac_clarion_knights|Patrulheiros do Chamado de Clarion
fac_dawn_knights|Cavaleiros da Aurora
fac_ebony_knights|Cavaleiros da Manopla de Ébano
fac_shadow_knights|Legionários das Sombras
fac_silvermist_knights|Patrulheiros da Bruma de Prata
fac_eventide_knights|Cavaleiros do Entardecer
fac_phoenix_knights|Cavaleiros da Fênix
fac_shadowwolves_knights|Lobos das Sombras
fac_scorpion_assassin_knights|Escorpiões Assassinos
fac_kraken_knights|Cultistas do Kraken
fac_player_knights|nova Ordem!
fac_noldor_castle|Noldor
fac_custom_knights_1|Minor Order Knights
fac_custom_knights_2|Minor Order Knights
fac_custom_knights_3|Minor Order Knights
fac_custom_knights_4|Minor Order Knights
fac_custom_knights_5|Minor Order Knights
fac_custom_knights_6|Minor Order Knights
fac_custom_knights_7|Minor Order Knights
